timestamp,roll,pitch,yaw,flex
47693,21.69,-2.3,21593.46,271
47703,19.83,-2.07,21598.45,270
47713,18.17,-1.87,21603.43,271
47723,16.66,-1.68,21608.42,271
47733,15.3,-1.52,21613.4,271
47743,18.57,-1.37,21618.38,270
47753,21.51,-1.24,21623.36,270
47763,24.15,-1.12,21628.33,270
47773,26.53,-1.02,21633.3,270
47783,28.66,-0.92,21638.28,270
47793,30.59,-0.84,21643.25,270
47803,27.82,-0.76,21648.23,270
47813,25.34,-0.69,21653.21,270
47823,23.12,-0.62,21658.19,270
47833,21.11,-0.55,21663.17,277
47843,19.31,-0.5,21668.15,269
47853,17.68,-0.44,21673.13,267
47863,16.21,-0.39,21678.11,270
47873,14.9,-0.35,21683.09,269
47883,13.72,-0.31,21688.08,270
47893,12.65,-0.28,21693.06,270
47903,11.69,-0.25,21698.04,269
47913,10.82,-0.22,21703.03,270
47923,10.04,-0.19,21708.01,270
47933,9.33,-0.17,21712.98,270
47943,8.71,-0.15,21717.96,272
47953,8.14,-0.14,21722.93,273
47963,7.63,-0.13,21727.91,273
47973,7.18,-0.12,21732.89,273
47983,6.76,-0.11,21737.87,273
47993,6.38,-0.09,21742.86,273
48003,6.05,-0.08,21747.84,280
48013,5.74,-0.07,21752.83,281
48023,roll,pitch,yaw,276
48033,5.47,-0.06,21758.31,277
48043,5.22,-0.06,21762.79,270
48053,5.01,-0.05,21767.77,259
48063,4.81,-0.04,21772.75,257
48073,4.64,-0.04,21777.72,229
48083,4.47,-0.03,21782.7,297
48093,4.33,-0.03,21787.68,297
48103,4.19,-0.03,21792.66,308
48113,4.07,-0.03,21797.64,302
48123,3.96,-0.03,21802.62,290
48133,3.86,-0.02,21807.6,284
48143,3.78,-0.01,21812.58,282
48153,3.71,-0.01,21817.56,283
48163,3.65,0,21822.54,277
48173,3.6,0,21827.52,265
48183,3.55,0.01,21832.5,250
48193,3.5,0.01,21837.49,239
48203,3.46,0.02,21842.48,249
48213,3.41,0.02,21847.46,262
48223,3.38,0.02,21852.45,263
48233,3.33,0.02,21857.43,272
48243,3.3,0.02,21862.41,271
48253,3.27,0.03,21867.39,271
48263,3.24,0.03,21872.37,277
48273,3.22,0.03,21877.35,268
48283,3.2,0.02,21882.34,263
48293,3.19,0.02,21887.32,265
48303,3.17,0.02,21892.31,261
48313,3.15,0.01,21897.3,257
48323,3.13,0.01,21902.29,254
48333,3.11,0.01,21907.27,253
48343,3.1,0.02,21912.25,250
48353,3.09,0.02,21917.23,250
48363,3.09,0.02,21922.21,248
48373,3.08,0.02,21927.18,258
48383,7.58,0.02,21932.16,279
48393,11.62,0.02,21937.14,285
48403,10.76,0.01,21942.13,285
48413,9.98,0.01,21947.12,285
48423,9.28,0,21952.1,285
48433,8.65,0,21957.09,286
48443,8.09,0.01,21962.07,284
48453,7.58,0.01,21967.06,284
48463,7.13,0.02,21972.04,283
48473,6.73,0.02,21977.02,283
48483,6.36,0.02,21982,282
48493,6.03,0.02,21986.98,282
48503,5.73,0.01,21991.96,280
48513,5.45,0.01,21996.94,280
48523,5.21,0.01,22001.92,275
48533,4.98,0.02,22006.9,275
48543,4.79,0.02,22011.87,275
48553,9.11,0.03,22016.85,284
48563,13,0.03,22021.83,296
48573,16.5,0.03,22026.81,304
48583,15.14,0.03,22031.79,299
48593,13.93,0.03,22036.78,292
48603,12.84,0.03,22041.76,258
48613,11.86,0.03,22046.75,202
48623,10.98,0.02,22051.73,282
48633,10.18,0.02,22056.72,289
48643,9.47,0.02,22061.7,286
48653,8.83,0.02,22066.69,264
48663,8.25,0.02,22071.67,270
48673,7.72,0.02,22076.65,280
48683,7.25,0.03,22081.63,308
48693,6.82,0.03,22086.61,303
48703,6.43,0.03,22091.59,327
48713,6.09,0.03,22096.57,330
48723,5.78,0.03,22101.56,317
48733,5.51,0.03,22106.54,327
48743,5.26,0.03,22111.53,270
48753,5.03,0.03,22116.51,270
48763,4.84,0.03,22121.49,207
48773,4.66,0.03,22126.47,211
48783,4.5,0.03,22131.46,208
48793,4.35,0.04,22136.44,165
48803,4.22,0.04,22141.43,152
48813,4.1,0.04,22146.41,270
48823,3.99,0.04,22151.4,284
48833,3.89,0.04,22156.38,291
48843,3.81,0.04,22161.37,300
48853,3.74,0.04,22166.35,297
