timestamp,roll,pitch,yaw,flex
35773,3.47,-1.01,15782.96,386
35783,3.47,-1.01,15787.95,386
35793,3.47,-1,15792.93,386
35803,3.47,-1.01,15797.91,386
35813,3.47,-1,15802.89,385
35823,3.46,-1.01,15807.87,386
35833,3.47,-1.01,15812.85,385
35843,3.47,-1.01,15817.83,386
35853,3.47,-1.01,15822.82,386
35863,3.47,-1.01,15827.8,385
35873,3.47,-1.01,15832.78,386
35883,3.47,-1,15837.77,386
35893,3.47,-1,15842.75,386
35903,3.47,-1,15847.74,386
35913,3.47,-1,15852.72,386
35923,3.47,-1,15857.71,385
35933,3.47,-1,15862.69,386
35943,3.47,-1,15867.67,386
35953,3.47,-1,15872.66,385
35963,3.47,-1,15877.64,384
35973,3.46,-1.01,15882.62,386
35983,3.47,-1.01,15887.6,385
35993,3.47,-1,15892.59,386
36003,3.47,-1,15897.57,391
36013,3.47,-1,15902.55,386
36023,3.47,-0.99,15907.54,384
36033,3.47,-0.99,15912.52,387
36043,3.47,-0.99,15917.51,385
36053,roll,pitch,yaw,flex
36063,3.47,-0.99,15922.99,381
36073,3.47,-1,15927.48,381
36083,3.47,-1,15932.46,381
36093,3.48,-1,15937.45,381
36103,3.48,-1,15942.43,382
36113,3.48,-1,15947.42,381
36123,3.48,-1,15952.4,381
36133,3.48,-1,15957.38,381
36143,3.48,-1,15962.37,381
36153,3.48,-1,15967.35,382
36163,3.47,-1,15972.33,382
36173,3.47,-1.01,15977.32,382
36183,3.47,-1,15982.3,382
36193,3.47,-1,15987.29,382
36203,3.48,-1,15992.27,382
36213,3.48,-0.99,15997.25,382
36223,3.48,-0.99,16002.24,381
36233,3.48,-0.99,16007.22,381
36243,3.48,-0.99,16012.21,383
36253,3.47,-0.99,16017.19,382
36263,3.47,-0.99,16022.17,381
36273,3.46,-1,16027.15,381
36283,3.47,-1,16032.14,381
36293,3.47,-1,16037.12,381
36303,3.48,-1,16042.1,381
36313,3.48,-0.99,16047.09,381
